date,code,name,score,regime,strategy,sector,exit_type,ret_pct
2025-08-05,450080,에코프로머티,72.98,neutral,모멘텀(섹터),전기/전자,stop,-2.0000
2025-08-06,107640,한중엔시에스,80.76,neutral,모멘텀(섹터),전기/전자,close,-1.7972
2025-08-06,247540,에코프로비엠,77.98,neutral,모멘텀(섹터),전기/전자,stop,-2.0000
2025-08-06,450080,에코프로머티,69.66,neutral,모멘텀(섹터),전기/전자,stop,-2.0000
2025-08-06,141080,리가켐바이오,69.10,neutral,모멘텀(섹터),일반서비스,stop,-2.0000
2025-08-06,006400,삼성SDI,69.06,neutral,모멘텀(섹터),전기/전자,close,-0.4587
2025-08-07,062040,산일전기,76.11,neutral,모멘텀(섹터),전기/전자,stop,-2.0000
2025-08-07,107640,한중엔시에스,67.82,neutral,모멘텀(섹터),전기/전자,stop,-2.0000
2025-08-07,075580,세진중공업,67.57,neutral,모멘텀(섹터),운송장비/부품,stop,-2.0000
2025-08-07,059090,미코,66.41,neutral,모멘텀(섹터),전기/전자,close,0.3215
2025-08-07,066970,엘앤에프,65.52,neutral,모멘텀(섹터),전기/전자,close,3.9890
2025-08-08,222800,심텍,87.34,neutral,모멘텀(섹터),전기/전자,close,0.7181
2025-08-08,445680,큐리옥스바이오시스템즈,79.46,neutral,모멘텀(섹터),의료/정밀기기,stop,-2.0000
2025-08-08,107640,한중엔시에스,67.22,neutral,모멘텀(섹터),전기/전자,close,0.2621
2025-08-08,062040,산일전기,61.07,neutral,모멘텀(섹터),전기/전자,stop,-2.0000
2025-08-08,066970,엘앤에프,60.19,neutral,모멘텀(섹터),전기/전자,close,10.3175
2025-08-11,122870,와이지엔터테인먼트,86.95,neutral,모멘텀(섹터),오락/문화,stop,-2.0000
2025-08-11,035760,CJ ENM,74.16,neutral,모멘텀(섹터),오락/문화,close,-0.8000
2025-08-11,035900,JYP Ent.,68.84,neutral,모멘텀(섹터),오락/문화,close,-0.1203
2025-08-11,445680,큐리옥스바이오시스템즈,67.99,neutral,모멘텀(섹터),의료/정밀기기,close,1.8000
2025-08-11,041510,에스엠,59.96,neutral,모멘텀(섹터),오락/문화,stop,-2.0000
2025-08-12,023160,태광,97.47,weak,종가매매,금속,stop,-2.0000
2025-08-12,036570,NC,97.16,weak,종가매매,IT 서비스,stop,-2.0000
