date,code,name,score,regime,strategy,sector,exit_type,ret_pct
2025-09-10,006800,미래에셋증권,59.05,strong,섹터RS+거래량,증권,open,-1.7653
2025-09-10,003530,한화투자증권,51.67,strong,섹터RS+거래량,증권,open,-0.1623
2025-09-11,039490,키움증권,71.57,neutral,섹터RS+거래량,증권,open,3.0060
2025-09-11,006800,미래에셋증권,63.08,neutral,섹터RS+거래량,증권,open,4.1374
2025-09-11,016360,삼성증권,62.85,neutral,섹터RS+거래량,증권,open,1.4925
2025-09-11,001270,부국증권,53.76,neutral,섹터RS+거래량,증권,open,0.9103
2025-09-12,074600,원익QnC,95.11,neutral,섹터RS+거래량,비금속,open,3.0445
2025-09-15,056080,유진로봇,100.00,weak,종가매매,기계/장비,open,0.3339
2025-09-15,005690,파미셀,97.95,weak,종가매매,제약,open,0.0000
2025-09-15,403870,HPSP,97.95,weak,종가매매,기계/장비,open,2.1346
2025-09-15,000880,한화,97.24,weak,종가매매,화학,open,0.3226
2025-09-15,090360,로보스타,96.99,weak,종가매매,기계/장비,open,-0.9655
2025-09-16,064760,티씨케이,51.97,neutral,섹터RS+거래량,비금속,open,-1.6461
2025-09-17,032350,롯데관광개발,100.00,weak,종가매매,일반서비스,open,0.2703
2025-09-17,047810,한국항공우주,97.89,weak,종가매매,운송장비/부품,open,-2.6087
2025-09-17,077360,덕산하이메탈,97.64,weak,종가매매,전기/전자,open,3.8664
2025-09-17,034230,파라다이스,96.81,weak,종가매매,오락/문화,open,0.4415
2025-09-17,397030,에이프릴바이오,95.48,weak,종가매매,일반서비스,open,0.9294
2025-09-19,476060,온코닉테라퓨틱스,76.28,neutral,섹터RS+거래량,일반서비스,open,0.9933
2025-09-19,226950,올릭스,64.73,neutral,섹터RS+거래량,일반서비스,open,0.5994
2025-09-19,326030,SK바이오팜,63.37,neutral,섹터RS+거래량,일반서비스,open,1.2335
2025-09-19,358570,지아이이노베이션,56.15,neutral,섹터RS+거래량,일반서비스,open,0.9409
2025-09-19,127120,제이에스링크,53.46,neutral,섹터RS+거래량,일반서비스,open,2.3355
2025-09-22,475960,토모큐브,59.87,neutral,섹터RS+거래량,의료/정밀기기,open,0.1115
2025-09-23,445680,큐리옥스바이오시스템즈,75.65,neutral,섹터RS+거래량,의료/정밀기기,open,-1.1182
2025-09-25,035420,NAVER,100.00,weak,종가매매,IT 서비스,open,-0.9843
2025-09-25,277810,레인보우로보틱스,98.42,weak,종가매매,기계/장비,open,0.9390
2025-09-25,376900,로킷헬스케어,97.51,weak,종가매매,제약,open,2.4691
2025-09-25,060250,NHN KCP,97.13,weak,종가매매,금융,open,-2.5834
2025-09-25,041190,우리기술투자,97.00,weak,종가매매,금융,open,3.2934
2025-09-26,376900,로킷헬스케어,96.57,weak,종가매매,제약,open,1.8605
2025-09-26,060250,NHN KCP,95.27,weak,종가매매,금융,open,0.0000
